#chr	start	end	gene_id
chr1	228406834	228406835	TRIM11
chr1	228407195	228407196	ENSG00000231563
chr1	228416860	228416861	TRIM17
chr1	228425359	228425360	H3-4
chr1	228449620	228449621	RPL23AP15
chr1	228457872	228457873	H2AC25
chr1	228458102	228458103	H2BC26
chr1	228462073	228462074	MIR4666A
chr1	228464593	228464594	H2BC27P
chr1	228487119	228487120	ENSG00000279306
chr1	228487381	228487382	RNF187
chr1	228512304	228512305	BTNL10P
chr1	228555792	228555793	RNA5SP19
chr1	228558338	228558339	RNA5SP162
chr1	228610385	228610386	RNA5S1
chr1	228612626	228612627	RNA5S2
chr1	228614867	228614868	RNA5S3
chr1	228617108	228617109	RNA5S4
chr1	228619349	228619350	RNA5S5
chr1	228621564	228621565	RNA5S6
chr1	228623784	228623785	RNA5S7
chr1	228626026	228626027	RNA5S8
chr1	228628265	228628266	RNA5S9
chr1	228630507	228630508	RNA5S10
chr1	228632748	228632749	RNA5S11
chr1	228634988	228634989	RNA5S12
chr1	228637213	228637214	RNA5S13
chr1	228639454	228639455	RNA5S14
chr1	228641685	228641686	RNA5S15
chr1	228643926	228643927	RNA5S16
chr1	228646157	228646158	RNA5S17
chr1	228648031	228648032	RNA5SP18
chr1	228650240	228650241	DUSP5P1
chr1	228652435	228652436	ENSG00000206878
chr1	228687414	228687415	FTH1P2
chr1	228735478	228735479	RHOU
chr1	228776311	228776312	ENSG00000271475
chr1	228858009	228858010	ENSG00000271399
chr1	229038273	229038274	LINC02815
chr1	229042170	229042171	ISCA1P2
chr1	229205427	229205428	LINC02814
chr1	229242901	229242902	ENSG00000233920
chr1	229249635	229249636	TMEM78
chr1	229271061	229271062	RAB4A
chr1	229271241	229271242	RAB4A-AS1
chr1	229319402	229319403	ENSG00000237481
chr1	229343293	229343294	CCSAP
chr1	229383127	229383128	RNU6-180P
chr1	229407360	229407361	ENSG00000288862
chr1	229410766	229410767	RN7SKP276
chr1	229425019	229425020	ENSG00000230331
chr1	229431365	229431366	ENSG00000290037
chr1	229434103	229434104	ACTA1
chr1	229441019	229441020	ENSG00000226920
chr1	229508340	229508341	NUP133
chr1	229508368	229508369	NUP133-DT
chr1	229535188	229535189	RNU4-21P
chr1	229549904	229549905	RNA5SP78
chr1	229558706	229558707	ABCB10
chr1	229570531	229570532	HMGN2P19
chr1	229626121	229626122	TAF5L
chr1	229626246	229626247	URB2
chr1	229689903	229689904	ENSG00000213028
chr1	229705860	229705861	HMGB1P26
chr1	229892045	229892046	LINC01682
chr1	230002371	230002372	LINC01736
chr1	230057989	230057990	GALNT2
chr1	230272099	230272100	ENSG00000227006
chr1	230281892	230281893	ENSG00000224407
chr1	230426331	230426332	PGBD5
chr1	230426490	230426491	ENSG00000282564
chr1	230595582	230595583	LINC01737
chr1	230612411	230612412	ENSG00000235817
chr1	230642480	230642481	COG2
chr1	230745575	230745576	AGT
chr1	230747383	230747384	CAPN9
chr1	230795491	230795492	ENSG00000244137
chr1	230820249	230820250	RNA5SP79
chr1	230824706	230824707	ENSG00000225656
chr1	230868258	230868259	ENSG00000223393
chr1	230869588	230869589	C1orf198
chr1	230889948	230889949	ENSG00000287395
chr1	230890168	230890169	ENSG00000288037
chr1	230894140	230894141	RN7SL837P
chr1	230978874	230978875	TTC13
chr1	230978980	230978981	ARV1
chr1	231019923	231019924	MIR1182
chr1	231021610	231021611	ENSG00000227934
chr1	231040253	231040254	FAM89A
chr1	231118324	231118325	ENSG00000229595
chr1	231162057	231162058	TRIM67
chr1	231187626	231187627	TRIM67-AS1
chr1	231241186	231241187	C1orf131
chr1	231241206	231241207	GNPAT
chr1	231281523	231281524	RNA5SP80
chr1	231337103	231337104	SPRTN
chr1	231337851	231337852	EXOC8
chr1	231339557	231339558	ENSG00000287450
chr1	231422286	231422287	EGLN1
chr1	231476287	231476288	SNRPD2P2
chr1	231528540	231528541	TSNAX
chr1	231528602	231528603	ENSG00000287856
chr1	231528617	231528618	ENSG00000233461
chr1	231528652	231528653	TSNAX-DISC1
chr1	231612089	231612090	LINC00582
chr1	231626789	231626790	DISC1
chr1	231670634	231670635	RNU5A-5P
chr1	231814981	231814982	ENSG00000274121
chr1	231847802	231847803	ENSG00000286071
chr1	231925833	231925834	DISC1-IT1
chr1	232160090	232160091	ENSG00000235152
chr1	232180112	232180113	ENSG00000236372
chr1	232222173	232222174	ENSG00000224436
chr1	232222865	232222866	RN7SL299P
chr1	232630570	232630571	SIPA1L2
chr1	232700203	232700204	RNU6-1211P
chr1	232718070	232718071	LINC01745
chr1	232751298	232751299	LINC01744
chr1	232805415	232805416	MAP10
chr1	232832186	232832187	RNU1-74P
chr1	232843385	232843386	ENSG00000286774
chr1	232917234	232917235	ENSG00000232175
chr1	232950604	232950605	NTPCR
chr1	233289446	233289447	RPS7P3
chr1	233295724	233295725	PCNX2
chr1	233295726	233295727	ENSG00000251508
chr1	233327723	233327724	MAP3K21
chr1	233448780	233448781	RNU4-77P
chr1	233543632	233543633	ENSG00000287423
chr1	233613569	233613570	ENSG00000289305
chr1	233614105	233614106	KCNK1
chr1	233624151	233624152	MIR4427
chr1	233724453	233724454	ENSG00000286109
chr1	233836431	233836432	ENSG00000225486
chr1	233865369	233865370	ENSG00000286666
chr1	233904675	233904676	SLC35F3
chr1	233905930	233905931	ENSG00000287921
chr1	234027226	234027227	RAC1P7
chr1	234215087	234215088	ENSG00000233332
chr1	234261705	234261706	ENSG00000231272
chr1	234272499	234272500	SLC35F3-AS1
chr1	234284971	234284972	ENSG00000232166
chr1	234306466	234306467	MIR4671
chr1	234357005	234357006	ENSG00000236358
chr1	234357140	234357141	ENSG00000235605
chr1	234372185	234372186	ENSG00000273367
chr1	234373455	234373456	COA6
chr1	234373663	234373664	COA6-AS1
chr1	234479178	234479179	TARBP1
chr1	234531337	234531338	ENSG00000288760
chr1	234531802	234531803	LINC01354
chr1	234539053	234539054	ENSG00000286210
chr1	234550541	234550542	ENSG00000287633
chr1	234565297	234565298	ENSG00000230404
chr1	234593274	234593275	U8
chr1	234600056	234600057	ENSG00000289057
chr1	234607007	234607008	ENSG00000228830
chr1	234610177	234610178	IRF2BP2
chr1	234629310	234629311	LINC00184
chr1	234644665	234644666	ENSG00000272362
chr1	234646288	234646289	ENSG00000228044
chr1	234660270	234660271	ENSG00000241475
chr1	234696152	234696153	ENSG00000230628
chr1	234709382	234709383	ENSG00000282097
chr1	234724041	234724042	LINC01132
chr1	234760055	234760056	LINC02961
chr1	234772798	234772799	ENSG00000289377
chr1	234837975	234837976	RNY4P16
chr1	234904185	234904186	RN7SL668P
chr1	234932652	234932653	ENSG00000286263
chr1	234957230	234957231	LINC02971
chr1	234970061	234970062	LNCATV
chr1	234980803	234980804	ENSG00000258082
chr1	235074219	235074220	LINC01348
chr1	235097411	235097412	ENSG00000233018
chr1	235104608	235104609	ENSG00000273416
chr1	235127936	235127937	SNORA14B
chr1	235128836	235128837	TOMM20
chr1	235161282	235161283	RBM34
chr1	235161320	235161321	ENSG00000289114
chr1	235190115	235190116	MIR4753
chr1	235295864	235295865	RPL23AP23
chr1	235327349	235327350	GGPS1
chr1	235328218	235328219	ARID4B
chr1	235328569	235328570	TBCE
chr1	235336805	235336806	ENSG00000227962
chr1	235361152	235361153	ENSG00000230026
chr1	235367359	235367360	TBCE
chr1	235367365	235367366	ENSG00000285177
chr1	235432984	235432985	RPS21P1
chr1	235504451	235504452	B3GALNT2
chr1	235519970	235519971	MTCYBP14
chr1	235537519	235537520	MTND6P14
chr1	235539844	235539845	MTND5P19
chr1	235541414	235541415	MTND4P10
chr1	235541705	235541706	MTND4LP21
chr1	235542096	235542097	MTND3P8
chr1	235542389	235542390	MTCO3P46
chr1	235565760	235565761	ENSG00000270710
chr1	235614673	235614674	ENSG00000227236
chr1	235650753	235650754	GNG4
chr1	235738004	235738005	LDHAP2
chr1	235839482	235839483	LYST-AS1
chr1	235853059	235853060	MIR1537
chr1	235883723	235883724	LYST
chr1	235915414	235915415	RNU6-968P
chr1	235943804	235943805	ENSG00000237845
chr1	235971824	235971825	LINC02768
chr1	236060676	236060677	Y_RNA
chr1	236065108	236065109	NID1
chr1	236110060	236110061	ENSG00000235371
chr1	236123666	236123667	ENSG00000286142
chr1	236142504	236142505	GPR137B
chr1	236267779	236267780	RNU2-70P
chr1	236282018	236282019	ERO1B
chr1	236286959	236286960	ENSG00000237922
chr1	236348256	236348257	EDARADD
chr1	236483164	236483165	ENO1P1
chr1	236517999	236518000	LGALS8
chr1	236524507	236524508	LGALS8-AS1
chr1	236536703	236536704	ENSG00000273058
chr1	236550279	236550280	ENSG00000230325
chr1	236604515	236604516	HEATR1
chr1	236664140	236664141	ACTN2
chr1	236795259	236795260	MTR
chr1	236819633	236819634	RPSAP21
chr1	236981338	236981339	RPL35P1
chr1	237004440	237004441	MT1HL1
chr1	237013372	237013373	ENSG00000288099
chr1	237042183	237042184	RYR2
chr1	237120806	237120807	RN7SKP195
chr1	237471118	237471119	MIR4428
chr1	237555170	237555171	ENSG00000252290
chr1	237814958	237814959	ENSG00000289628
chr1	237862174	237862175	ENSG00000237250
chr1	237890921	237890922	ZP4
chr1	237926830	237926831	ENSG00000243781
chr1	237941060	237941061	MTCO1P38
chr1	237942491	237942492	ENSG00000283166
chr1	237943652	237943653	ENSG00000283377
chr1	237949142	237949143	MTCYBP15
chr1	237949213	237949214	MTND6P15
chr1	237951535	237951536	MTND5P18
chr1	238108566	238108567	YWHAQP9
chr1	238238942	238238943	ENSG00000234464
chr1	238268594	238268595	ENSG00000232989
chr1	238325787	238325788	RNU6-725P
chr1	238485444	238485445	ENSG00000231877
chr1	238486059	238486060	LINC01139
chr1	238491357	238491358	KRT18P32
chr1	238779199	238779200	MIPEPP2
chr1	238842766	238842767	ENSG00000287177
chr1	239052902	239052903	ENSG00000227854
chr1	239205137	239205138	ENSG00000287589
chr1	239250817	239250818	ENSG00000259776
chr1	239386564	239386565	CHRM3
chr1	239770129	239770130	CHRM3-AS2
chr1	239899871	239899872	CHRM3-AS1
chr1	239916954	239916955	ENSG00000231979
chr1	239972786	239972787	ENSG00000215805
chr1	240007523	240007524	ENSG00000287102
chr1	240012645	240012646	RPS7P5
chr1	240014347	240014348	FMN2
chr1	240145388	240145389	ENSG00000228818
chr1	240154771	240154772	Y_RNA
chr1	240170154	240170155	ADH5P3
chr1	240179643	240179644	ENSG00000233735
chr1	240341384	240341385	Y_RNA
chr1	240401122	240401123	ENSG00000233519
chr1	240530451	240530452	ENSG00000224359
chr1	240550377	240550378	ENSG00000226014
chr1	240590747	240590748	ENSG00000231440
chr1	240612154	240612155	GREM2
chr1	240637051	240637052	ENSG00000228844
chr1	240653366	240653367	RNU5F-8P
chr1	240654240	240654241	ENSG00000234872
chr1	240698319	240698320	Y_RNA
chr1	240743903	240743904	ENSG00000230015
chr1	240763333	240763334	ENSG00000226919
chr1	240771533	240771534	THAP12P8
chr1	240823432	240823433	RFKP1
chr1	240919652	240919653	HNRNPA1P42
chr1	240998793	240998794	ENSG00000238085
chr1	241132271	241132272	MIR3123
chr1	241305881	241305882	RPL36P6
chr1	241357342	241357343	ENSG00000286496
chr1	241357373	241357374	RGS7
chr1	241413715	241413716	ENSG00000287516
chr1	241484994	241484995	ENSG00000287738
chr1	241519798	241519799	FH
chr1	241532133	241532134	KMO
chr1	241640368	241640369	CHML
chr1	241640554	241640555	ENSG00000287513
chr1	241652277	241652278	WDR64
chr1	241677375	241677376	OPN3
chr1	241831934	241831935	RPL6P3
chr1	241847966	241847967	EXO1
chr1	241848127	241848128	ENSG00000288723
chr1	241916122	241916123	RPL23AP20
chr1	241957766	241957767	BECN2
chr1	241993184	241993185	CFL1P4
chr1	241999097	241999098	MAP1LC3C
chr1	242057084	242057085	TUBB8P6
chr1	242062594	242062595	ENSG00000277099
chr1	242147229	242147230	ENSG00000272865
chr1	242188788	242188789	RN7SKP12
chr1	242203554	242203555	ENSG00000224525
chr1	242345557	242345558	ENSG00000226750
chr1	242365188	242365189	RPL10AP5
chr1	242377431	242377432	ENSG00000213690
chr1	242524696	242524697	PLD5
chr1	242671139	242671140	ENSG00000270859
chr1	242772619	242772620	RSL24D1P4
chr1	242883474	242883475	ENSG00000270818
chr1	242890246	242890247	ENSG00000277704
chr1	242975004	242975005	ENSG00000230199
chr1	243007467	243007468	ENSG00000234116
chr1	243047874	243047875	SEPTIN14P21
chr1	243049781	243049782	CICP21
chr1	243052251	243052252	ENSG00000291216
chr1	243056393	243056394	ENSG00000253326
chr1	243081258	243081259	RNU6-747P
chr1	243097298	243097299	LINC01347
chr1	243101743	243101744	LINC01347
chr1	243135897	243135898	ENSG00000227230
chr1	243164637	243164638	ENSG00000232085
chr1	243255347	243255348	CEP170
chr1	243256033	243256034	SDCCAG8
chr1	243268118	243268119	FCF1P7
chr1	243346175	243346176	MIR4677
chr1	243545531	243545532	ENSG00000236031
chr1	243625055	243625056	FABP7P1
chr1	243740820	243740821	ENSG00000232184
chr1	243794399	243794400	AKT3-IT1
chr1	243851078	243851079	AKT3
chr1	243917401	243917402	LINC02774
chr1	244048244	244048245	ENSG00000289055
chr1	244048546	244048547	ZBTB18
chr1	244064329	244064330	ENSG00000279774
chr1	244087305	244087306	ENSG00000286486
chr1	244093025	244093026	ENSG00000229960
chr1	244103931	244103932	RN7SL148P
chr1	244107364	244107365	ENSG00000237759
chr1	244187558	244187559	ENSG00000287531
chr1	244325178	244325179	ENSG00000289439
chr1	244352634	244352635	C1orf100
chr1	244395659	244395660	TGIF2P1
chr1	244409591	244409592	ENSG00000240963
chr1	244451908	244451909	ADSS2
chr1	244454376	244454377	CATSPERE
chr1	244598686	244598687	CYCSP5
chr1	244653102	244653103	DESI2
chr1	244694719	244694720	ENSG00000232059
chr1	244731014	244731015	ENSG00000284188
chr1	244731023	244731024	ENSG00000282317
chr1	244835010	244835011	ENSG00000287601
chr1	244835615	244835616	COX20
chr1	244863781	244863782	ENSG00000273175
chr1	244864559	244864560	HNRNPU
chr1	244943909	244943910	RN7SKP55
chr1	244954857	244954858	RNU6-947P
chr1	244969681	244969682	EFCAB2
chr1	244971087	244971088	ENSG00000272195
chr1	245023014	245023015	RNU6-1089P
chr1	245043927	245043928	RNU6-999P
chr1	245124449	245124450	ENSG00000223353
chr1	245134089	245134090	RNU1-132P
chr1	245154984	245154985	KIF26B
chr1	245234500	245234501	KIF26B-AS1
chr1	245283088	245283089	DNAJC19P8
chr1	245615144	245615145	ENSG00000238224
chr1	245676477	245676478	ENSG00000231612
chr1	246025896	246025897	ENSG00000235096
chr1	246108625	246108626	SMYD3-AS1
chr1	246178777	246178778	CHCHD4P5
chr1	246189117	246189118	RNU6-1283P
chr1	246322437	246322438	SMYD3-IT1
chr1	246426118	246426119	Y_RNA
chr1	246507311	246507312	SMYD3
chr1	246522591	246522592	ENSG00000227728
chr1	246524286	246524287	LINC01743
chr1	246527029	246527030	ENSG00000230813
chr1	246528840	246528841	ENSG00000229112
chr1	246566260	246566261	TFB2M
chr1	246566443	246566444	CNST
chr1	246605872	246605873	ENSG00000225300
chr1	246632477	246632478	RPL7AP82
chr1	246682107	246682108	ENSG00000260698
chr1	246690046	246690047	ENSG00000235021
chr1	246724408	246724409	SCCPDH
chr1	246755831	246755832	RPL35AP6
chr1	246772300	246772301	ENSG00000260855
chr1	246775879	246775880	LINC01341
chr1	246818075	246818076	ENSG00000235386
chr1	246833528	246833529	ENSG00000252011
chr1	246839610	246839611	KIF28P
chr1	246931947	246931948	AHCTF1
chr1	247008092	247008093	ZNF695
chr1	247015067	247015068	ENSG00000236775
chr1	247042790	247042791	ENSG00000215796
chr1	247078810	247078811	ZNF670-ZNF695
chr1	247078810	247078811	ZNF670
chr1	247086066	247086067	ENSG00000228982
chr1	247104371	247104372	ZNF669
chr1	247105404	247105405	ENSG00000286747
chr1	247112416	247112417	LINC02897
chr1	247119668	247119669	FGFR3P6
chr1	247172019	247172020	ZNF124
chr1	247175255	247175256	ENSG00000224014
chr1	247185481	247185482	ENSG00000215795
chr1	247188525	247188526	ENSG00000259865
chr1	247189724	247189725	ENSG00000290124
chr1	247202059	247202060	MIR3916
chr1	247204660	247204661	RNA5SP82
chr1	247209492	247209493	ZNF731P
chr1	247210855	247210856	ENSG00000290683
chr1	247229939	247229940	ENSG00000214144
chr1	247237956	247237957	VN1R17P
chr1	247241822	247241823	ENSG00000232347
chr1	247255971	247255972	VN1R5
chr1	247273384	247273385	ENSG00000289566
chr1	247294834	247294835	Y_RNA
chr1	247331866	247331867	ZNF496
chr1	247332053	247332054	ZNF496-DT
chr1	247332330	247332331	ENSG00000289728
chr1	247348075	247348076	ENSG00000286216
chr1	247416155	247416156	NLRP3
chr1	247458104	247458105	OR2B11
chr1	247488092	247488093	OR2W5P
chr1	247491127	247491128	OR2W5P
chr1	247507057	247507058	GCSAML
chr1	247536439	247536440	OR2C3
chr1	247588359	247588360	OR2G2
chr1	247605585	247605586	OR2G3
chr1	247607200	247607201	U6
chr1	247617142	247617143	OR14L1P
chr1	247639629	247639630	ENSG00000235749
chr1	247640853	247640854	ENSG00000236817
chr1	247666886	247666887	OR3D1P
chr1	247679738	247679739	OR13G1
chr1	247716645	247716646	OR6F1
chr1	247723763	247723764	ENSG00000239395
chr1	247738614	247738615	OR14K1
chr1	247748140	247748141	OR14A2
chr1	247760555	247760556	OR1C1
chr1	247770168	247770169	OR9H1P
chr1	247824118	247824119	OR14A16
chr1	247827485	247827486	HSD17B7P1
chr1	247834287	247834288	OR6R1P
chr1	247841895	247841896	OR11L1
chr1	247857186	247857187	TRIM58
chr1	247895586	247895587	OR2W3
chr1	247920251	247920252	OR2T8
chr1	247924888	247924889	OR2AJ1
chr1	247937141	247937142	ENSG00000289367
chr1	247937512	247937513	CLK3P2
chr1	247938972	247938973	OR2X1P
chr1	247948857	247948858	OR2L8
chr1	247965232	247965233	OR2AK2
chr1	247974740	247974741	OR2L9P
chr1	247980871	247980872	ENSG00000290612
chr1	247990266	247990267	OR2L1P
chr1	247996999	247997000	Y_RNA
chr1	248003128	248003129	OR2L6P
chr1	248013659	248013660	OR2L5
chr1	248029119	248029120	Y_RNA
chr1	248030069	248030070	OR2L2
chr1	248045787	248045788	Y_RNA
chr1	248046835	248046836	OR2L3
chr1	248084595	248084596	OR2T32P
chr1	248087521	248087522	ENSG00000290608
chr1	248095183	248095184	OR2L13
chr1	248121931	248121932	OR2M1P
chr1	248145147	248145148	OR2M5
chr1	248174820	248174821	OR2M2
chr1	248197264	248197265	OR2M3
chr1	248231416	248231417	OR2M4
chr1	248277975	248277976	OR2T33
chr1	248303423	248303424	OR2T12
chr1	248324567	248324568	OR2M7
chr1	248348774	248348775	OR14C36
chr1	248361664	248361665	OR2T4
chr1	248375745	248375746	OR2T6
chr1	248403047	248403048	OR2T1
chr1	248436358	248436359	OR2T7
chr1	248445511	248445512	OR2T2
chr1	248473350	248473351	OR2T3
chr1	248485483	248485484	ENSG00000229255
chr1	248488588	248488589	OR2T5
chr1	248498307	248498308	OR2AS2P
chr1	248508072	248508073	OR2G6
chr1	248548755	248548756	ENSG00000224521
chr1	248549761	248549762	OR2AS1P
chr1	248562771	248562772	OR2T29
chr1	248574756	248574757	OR2T34
chr1	248595032	248595033	Y_RNA
chr1	248597699	248597700	OR2T10
chr1	248601415	248601416	ENSG00000271701
chr1	248635090	248635091	OR2T11
chr1	248645277	248645278	OR2T35
chr1	248655527	248655528	OR2T27
chr1	248682327	248682328	OR14I1
chr1	248691759	248691760	LYPD9P
chr1	248708201	248708202	ENSG00000276520
chr1	248722200	248722201	AHCYP8
chr1	248748348	248748349	ENSG00000286015
chr1	248755758	248755759	LYPD8
chr1	248773791	248773792	DPY19L4P1
chr1	248825914	248825915	SH3BP5L
chr1	248826376	248826377	MIR3124
chr1	248838209	248838210	ZNF672
chr1	248859143	248859144	ZNF692
chr1	248859163	248859164	ZNF692-DT
chr1	248906195	248906196	PGBD2
chr1	248912794	248912795	RNU6-1205P
chr1	248936580	248936581	RPL23AP25
chr2	46869	46870	FAM110C
chr2	197568	197569	ENSG00000227061
chr2	264139	264140	ACP1
chr2	266397	266398	SH3YL1
chr2	286418	286419	ENSG00000228643
chr2	288850	288851	ALKAL2
chr2	307682	307683	ENSG00000277997
chr2	314372	314373	ENSG00000235779
chr2	317911	317912	LINC01865
chr2	388411	388412	ENSG00000236856
chr2	421056	421057	ENSG00000226277
chr2	495730	495731	ENSG00000284452
chr2	503904	503905	LINC01874
chr2	545804	545805	LINC01875
chr2	558152	558153	ENSG00000233633
chr2	677185	677186	TMEM18-DT
chr2	677405	677406	TMEM18
chr2	687798	687799	ENSG00000280360
chr2	693234	693235	ENSG00000233970
chr2	731223	731224	ENSG00000227713
chr2	740163	740164	LINC01115
chr2	740884	740885	ENSG00000223751
chr2	741976	741977	ENSG00000231173
chr2	868607	868608	LINC01115
chr2	905538	905539	LINC01939
chr2	921123	921124	ENSG00000234796
chr2	950848	950849	SNTG2
chr2	951501	951502	SNTG2-AS1
chr2	1068340	1068341	ENSG00000235403
chr2	1160423	1160424	ENSG00000236665
chr2	1346567	1346568	ENSG00000233553
chr2	1374065	1374066	TPO
chr2	1552444	1552445	ENSG00000283766
chr2	1580746	1580747	ENSG00000231482
chr2	1620112	1620113	ENSG00000228613
chr2	1625418	1625419	ENSG00000203635
chr2	1744851	1744852	PXDN
chr2	1795524	1795525	ENSG00000284600
chr2	1824411	1824412	ENSG00000232057
chr2	2319231	2319232	MYT1L-AS1
chr2	2331663	2331664	MYT1L
